va_1,va_2,va_3,va_4,labels
0.514618015,0.277436244,0.672191529,0.295657727,0
5.79E-01,0.301019316,0.742173112,0.296296296,0
0.543439099,0.247848646,0.804788214,0.294380587,0
0.519149744,0.195050486,0.791896869,0.286717752,0
0.564573176,0.304431964,0.723756906,0.282247765,0
0.472192125,0.382348184,0.745856354,0.266283525,0
0.48762954,0.308708828,0.742173112,0.299489144,0
0.482783431,0.41164579,0.718232044,0.32311622,0
0.550308893,0.253810509,0.688766114,0.323754789,0
0.564733208,0.402690766,0.690607735,0.309067688,0
0.55250835,0.377423059,0.607734807,0.295019157,0
0.528808404,0.256109261,0.61694291,0.285440613,0
0.458221672,0.331234383,0.607734807,0.283524904,0
0.565551733,0.202076478,0.570902394,0.289272031,0
0.541216358,0.257474362,0.581952118,0.291826309,0
0.532676393,0.376090006,0.604051565,0.291187739,0
0.492755158,0.287517459,0.58747698,0.287994891,0
0.54174794,0.343874895,0.572744015,0.309067688,0
0.455676243,0.407923219,0.554327808,0.298850575,0
0.524860398,0.297707153,0.523020258,0.286079183,0
0.49622263,0.273345153,0.534069982,0.277139208,0
0.458908695,0.284058339,0.598526703,0.288633461,0
0.513562284,0.327448173,0.515653775,0.293742018,0
0.561971779,0.328383064,0.624309392,0.2899106,0
0.553522215,0.41452024,0.655616943,0.30651341,0
0.465908351,0.222884331,0.639042357,0.310983397,0
0.530437036,0.274450376,0.626151013,0.30715198,0
0.487720378,0.293947795,0.598526703,0.303959132,0
0.477777836,0.337071759,0.591160221,0.313537676,0
0.476973959,0.293389694,0.591160221,0.32311622,0
0.530163211,0.313300529,0.615101289,0.340357599,0
0.57132054,0.359756693,0.548802947,0.348020434,0
0.557046529,0.417134691,0.497237569,0.348020434,0
0.517061675,0.315853942,0.550644567,0.346743295,0
0.524451245,0.270456097,0.511970534,0.333333333,0
0.534240532,0.263554012,0.546961326,0.32311622,0
5.82E-01,0.232660691,0.473296501,0.323754789,0
0.511783239,0.278582223,0.430939227,0.315453384,0
0.520887907,0.274322317,0.511970534,0.312899106,0
0.507507299,0.316359269,0.445672192,0.325670498,0
0.557644354,0.290208037,0.517495396,0.32311622,0
0.50354552,0.410003758,0.511970534,0.312899106,0
0.568037587,0.216687918,0.572744015,0.321200511,0
0.532944862,0.238834202,0.565377532,0.325031928,0
0.559123339,0.325825822,0.629834254,0.347381865,0
0.596605067,0.320325045,0.53038674,0.340996169,0
5.93E-01,0.462368594,0.519337017,0.319923372,0
0.557064674,0.248017144,0.546961326,0.310344828,0
0.559142578,0.250295171,0.418047882,0.310983397,0
0.547827848,0.481035066,0.480662983,0.286717752,0
0.547514343,0.300802836,0.414364641,0.283524904,0
5.81E-01,0.538177207,0.504604052,0.260536398,1
0.613389856,0.383478816,0.445672192,0.260536398,1
0.601733419,0.415426224,0.414364641,0.245849298,1
0.666342777,0.215696627,0.434622468,0.256066411,1
0.648572981,0.26318955,0.460405157,0.269476373,1
0.642451753,0.464516768,0.44198895,0.283524904,1
0.653567208,0.521449357,0.491712707,0.277777778,1
0.68167875,0.276632762,0.47145488,0.270114943,1
0.744659693,0.483358479,0.296500921,0.25734355,1
0.752511105,1,0.125230203,0.265006386,1
0.839173522,0.603621797,0.108655617,0.247126437,1
0.83244157,0.350530433,0,0.176245211,1
0.861699681,0.372569006,0.081031308,0.182630907,1
0.848718388,0.543855642,0.17679558,0.204980843,1
0.872034542,0.512605711,0.198895028,0.201787995,1
0.834510509,0,0.26519337,0.208812261,1
0.709293909,0.150809383,0.344383057,0.231800766,1
0.753439379,0.256409444,0.46961326,0.259259259,1
0.708971002,0.30179422,0.613259669,0.249042146,0
0.652146704,0.109827097,0.609576427,0.250957854,0
0.673374679,0.233052322,0.598526703,0.238825032,0
0.657475423,0.268255001,0.655616943,0.238186462,0
5.81E-01,0.276897184,0.674033149,0.238825032,0
0.683538577,0.272905049,0.653775322,0.250957854,0
5.84E-01,0.297710934,0.67587477,0.259897829,0
0.618917085,0.42338931,0.569060773,0.25734355,0
0.519427505,0.167998824,0.659300184,0.259897829,0
0.498719962,0.219499647,0.696132597,0.267560664,0
0.390848918,0.514509711,0.699815838,0.240102171,0
0.634695661,0.442870244,0.642725599,0.22605364,0
0.617274789,0.341940869,0.581952118,0.213920817,0
5.87E-01,0.312108994,0.642725599,0.19412516,0
0.60855752,0.24009534,0.607734807,0.190932312,0
0.4874072,0.205947078,0.657458564,0.183908046,0
0.540583225,0.264876739,0.605893186,0.197956577,0
0.558401008,0.230022098,0.64825046,0.231800766,0
5.78E-01,0.236997527,0.67771639,0.238186462,0
0.508048719,0.245744618,0.692449355,0.250319285,0
0.501304087,0.369395949,0.692449355,0.239463602,0
0.469341608,0.272305794,0.611418048,0.24201788,0
0.551007175,0.317390231,0.493554328,0.224137931,0
0.500637396,0.44608947,0.55985267,0.213282248,0
0.563317732,0.247386886,0.513812155,0.213282248,0
0.541407325,0.658836119,0.491712707,0.168582375,0
0.50054623,0.360667879,0.517495396,0.148148148,0
0.512154242,0.250343799,0.491712707,0.159003831,0
0.538015716,0.286128667,0.543278085,0.150063857,0
0.512339197,0.292233585,0.600368324,0.148148148,0
0.458630934,0.200530247,0.515653775,0.147509579,0
0.492020038,0.217755127,0.537753223,0.147509579,0
0.500719379,0.253832906,0.556169429,0.160280971,0
0.555811855,0.338241719,0.605893186,0.152618135,0
0.550159245,0.429236931,0.55801105,0.136653895,0
0.559748054,0.371393122,0.506445672,0.125159642,0
0.531094108,0.253127753,0.447513812,0.119412516,0
0.525148216,0.239780456,0.427255985,0.12899106,0
0.518519235,0.250111554,0.47145488,0.131545338,0
0.52953784,0.343697015,0.47145488,0.133461047,0
0.529603208,0.421827019,0.476979742,0.127075351,0
0.501897539,0.27458934,0.493554328,0.131545338,0
0.516779979,0.215099266,0.506445672,0.143678161,0
0.487453001,0.269876813,0.519337017,0.148148148,0
0.537655753,0.258695019,0.508287293,0.146871009,0
0.518135661,0.295041317,0.475138122,0.134099617,0
0.507068304,0.206219884,0.482504604,0.1449553,0
0.52217199,0.370166972,0.541436464,0.168582375,0
0.548699827,0.243439692,0.635359116,0.186462324,0
0.501106233,0.329826247,0.67587477,0.196679438,0
0.519639897,0.302529629,0.642725599,0.201149425,0
0.507259162,0.275863223,0.635359116,0.189016603,0
0.492865235,0.226172641,0.664825046,0.195402299,0
0.562101969,0.292807876,0.651933702,0.206896552,0
0.524137849,0.308797634,0.524861878,0.204342273,0
0.527318378,0.340873653,0.403314917,0.194763729,0
0.499168686,0.258364937,0.545119705,0.195402299,0
0.472888221,0.331150814,0.541436464,0.194763729,0
0.509464413,0.292540293,0.639042357,0.185185185,0
0.474357806,0.24484735,0.620626151,0.187739464,0
0.507713679,0.293466597,0.642725599,0.183908046,0
0.521132109,0.349524834,0.703499079,0.176245211,0
0.479366789,0.285394788,0.7053407,0.183269476,0
0.497591539,0.415655395,0.709023941,0.168582375,0
0.48826617,0.174522097,0.701657459,0.170498084,0
0.494211953,0.318466903,0.578268877,0.162835249,0
0.513289552,0.369723504,0.556169429,0.141762452,0
0.501600868,0.255373872,0.504604052,0.148148148,0
0.559314197,0.335414825,0.506445672,0.151979566,0
0.484311497,0.311457835,0.546961326,0.1449553,0
0.478153103,0.308543134,0.519337017,0.162196679,0
0.528279008,0.349912091,0.510128913,0.172413793,0
0.487212844,0.339488682,0.546961326,0.169859515,0
0.544493737,0.409180501,0.502762431,0.160280971,0
0.540858034,0.472608453,0.46961326,0.160280971,0
0.472274655,0.213698605,0.489871087,0.153895275,0
0.507093882,0.252733217,0.421731123,0.166028097,0
0.492293973,0.369886611,0.434622468,0.164750958,0
0.55541571,0.53203966,0.44014733,0.155172414,0
0.508416662,0.354026138,0.488029466,0.135376756,0
0.507880051,0.157014444,0.534069982,0.142401022,0
0.515593621,0.255755144,0.513812155,0.137292465,0
5.80E-01,0.346428369,0.484346225,0.137292465,0
0.492320864,0.306436517,0.523020258,0.126436782,0
0.474761275,0.242391786,0.535911602,0.117496807,0
0.540934662,0.293639133,0.429097606,0.121328225,0
0.496734755,0.359039253,0.488029466,0.125798212,0
0.543349354,0.352282225,0.521178637,0.134099617,0
0.529655021,0.302464312,0.546961326,0.158365262,0
0.515029573,0.223959325,0.609576427,0.180715198,0
0.50307559,0.295430812,0.64640884,0.17688378,0
0.539337292,0.262650867,0.674033149,0.176245211,0
0.543934827,0.286303508,0.576427256,0.180076628,0
0.516032397,0.341618908,0.594843462,0.16091954,0
0.543706475,0.287941698,0.567219153,0.168582375,0
0.51100975,0.285472048,0.664825046,0.16155811,0
0.519213145,0.308219522,0.631675875,0.169859515,0
0.524797544,0.329784722,0.639042357,0.162835249,0
5.79E-01,0.288996802,0.661141805,0.162196679,0
0.501333164,0.257933096,0.639042357,0.172413793,0
0.514360477,0.290702587,0.692449355,0.171775223,0
0.529259532,0.253551493,0.716390424,0.174968072,0
0.530289356,0.197622373,0.629834254,0.186462324,0
0.47935706,0.422503264,0.657458564,0.204342273,0
0.526953277,0.334890889,0.639042357,0.203065134,0
0.52254824,0.386031071,0.569060773,0.204980843,0
0.499007232,0.279981577,0.64825046,0.212005109,0
0.501712365,0.275592034,0.662983425,0.207535121,0
0.52858191,0.290852976,0.593001842,0.206257982,0
0.495605785,0.265830313,0.681399632,0.206257982,0
0.55096826,0.28791211,0.692449355,0.213282248,0
0.497423308,0.451778271,0.61878453,0.222860792,0
0.523206077,0.398452804,0.631675875,0.220945083,0
0.513492762,0.504900467,0.511970534,0.202426564,0
0.486796804,0.286965754,0.629834254,0.194763729,0
0.567607555,0.171267393,0.524861878,0.19284802,0
0.537066891,0.280581829,0.543278085,0.185823755,0
0.517306423,0.229925124,0.478821363,0.183269476,0
0.565771777,0.382224385,0.460405157,0.174329502,0
0.529356929,0.296177335,0.511970534,0.153895275,0
0.53318491,0.226930581,0.451197053,0.153256705,0
0.532615506,0.430326942,0.427255985,0.125798212,0
0.542685505,0.247966992,0.386740331,0,0
