Date,Close,,行标签,平均值项:Close,,,,,,
1986/1/27,207.389999,,,,,,,,,
1986/1/28,209.809998,,,,,,,,,
1986/1/29,210.289993,,,,,,,,,
1986/1/30,209.330002,,,,,,,,,
1986/1/31,211.779999,,,,,,,,,
1986/2/3,213.960007,,,,,,,,,
1986/2/4,212.789993,,,,,,,,,
1986/2/5,212.960007,,,,,,,,,
1986/2/6,213.470001,,,,,,,,,
1986/2/7,214.559998,,,,,,,,,
1986/2/10,216.240005,,,,,,,,,
1986/2/11,215.919998,,,,,,,,,
1986/2/12,215.970001,,,,,,,,,
1986/2/13,217.399994,,,,,,,,,
1986/2/14,219.759995,,,,,,,,,
1986/2/18,222.449997,,,,,,,,,
1986/2/19,219.759995,,,,,,,,,
1986/2/20,222.220001,,,,,,,,,
1986/2/21,224.619995,,,,,,,,,
1986/2/24,224.339996,,,,,,,,,
1986/2/25,223.789993,,,,,,,,,
1986/2/26,224.039993,,,,,,,,,
1986/2/27,226.770004,,,,,,,,,
1986/2/28,226.919998,,,,,,,,,
1986/3/3,225.419998,,,,,,,,,
1986/3/4,224.380005,,,,,,,,,
1986/3/5,224.339996,,,,,,,,,
1986/3/6,225.130005,,,,,,,,,
1986/3/7,225.570007,,,,,,,,,
1986/3/10,226.580002,,,,,,,,,
1986/3/11,231.690002,,,,,,,,,
1986/3/12,232.539993,,,,,,,,,
1986/3/13,233.190002,,,,,,,,,
1986/3/14,236.550003,,,,,,,,,
1986/3/17,234.669998,,,,,,,,,
1986/3/18,235.779999,,,,,,,,,
1986/3/19,235.600006,,,,,,,,,
1986/3/20,236.539993,,,,,,,,,
1986/3/21,233.339996,,,,,,,,,
1986/3/24,235.330002,,,,,,,,,
1986/3/25,234.720001,,,,,,,,,
1986/3/26,237.300003,,,,,,,,,
1986/3/27,238.970001,,,,,,,,,
1986/3/31,238.899994,,,,,,,,,
1986/4/1,235.139999,,,,,,,,,
1986/4/2,235.710007,,,,,,,,,
1986/4/3,232.470001,,,,,,,,,
1986/4/4,228.690002,,,,,,,,,
1986/4/7,228.630005,,,,,,,,,
1986/4/8,233.520004,,,,,,,,,
1986/4/9,233.75,,,,,,,,,
1986/4/10,236.440002,,,,,,,,,
1986/4/11,235.970001,,,,,,,,,
1986/4/14,237.279999,,,,,,,,,
1986/4/15,237.729996,,,,,,,,,
1986/4/16,242.220001,,,,,,,,,
1986/4/17,243.029999,,,,,,,,,
1986/4/18,242.380005,,,,,,,,,
1986/4/21,244.740005,,,,,,,,,
1986/4/22,242.419998,,,,,,,,,
1986/4/23,241.75,,,,,,,,,
1986/4/24,242.020004,,,,,,,,,
1986/4/25,242.289993,,,,,,,,,
1986/4/28,243.080002,,,,,,,,,
1986/4/29,240.509995,,,,,,,,,
1986/4/30,235.520004,,,,,,,,,
1986/5/1,235.160004,,,,,,,,,
1986/5/2,234.789993,,,,,,,,,
1986/5/5,237.729996,,,,,,,,,
1986/5/6,237.240005,,,,,,,,,
1986/5/7,236.080002,,,,,,,,,
1986/5/8,237.130005,,,,,,,,,
1986/5/9,237.850006,,,,,,,,,
1986/5/12,237.580002,,,,,,,,,
1986/5/13,236.410004,,,,,,,,,
1986/5/14,237.539993,,,,,,,,,
1986/5/15,234.429993,,,,,,,,,
1986/5/16,232.759995,,,,,,,,,
1986/5/19,233.199997,,,,,,,,,
1986/5/20,236.110001,,,,,,,,,
1986/5/21,235.449997,,,,,,,,,
1986/5/22,240.119995,,,,,,,,,
1986/5/23,241.350006,,,,,,,,,
1986/5/27,244.75,,,,,,,,,
1986/5/28,246.630005,,,,,,,,,
1986/5/29,247.979996,,,,,,,,,
1986/5/30,247.350006,,,,,,,,,
1986/6/2,245.039993,,,,,,,,,
1986/6/3,245.509995,,,,,,,,,
1986/6/4,243.940002,,,,,,,,,
1986/6/5,245.649994,,,,,,,,,
1986/6/6,245.669998,,,,,,,,,
1986/6/9,239.960007,,,,,,,,,
1986/6/10,239.580002,,,,,,,,,
1986/6/11,241.130005,,,,,,,,,
1986/6/12,241.490005,,,,,,,,,
1986/6/13,245.729996,,,,,,,,,
1986/6/16,246.130005,,,,,,,,,
1986/6/17,244.350006,,,,,,,,,
1986/6/18,244.990005,,,,,,,,,
1986/6/19,244.059998,,,,,,,,,
1986/6/20,247.580002,,,,,,,,,
1986/6/23,245.259995,,,,,,,,,
1986/6/24,247.029999,,,,,,,,,
1986/6/25,248.929993,,,,,,,,,
1986/6/26,248.740005,,,,,,,,,
1986/6/27,249.600006,,,,,,,,,
1986/6/30,250.839996,,,,,,,,,
1986/7/1,252.039993,,,,,,,,,
1986/7/2,252.699997,,,,,,,,,
1986/7/3,251.789993,,,,,,,,,
1986/7/7,244.050003,,,,,,,,,
1986/7/8,241.589996,,,,,,,,,
1986/7/9,242.820007,,,,,,,,,
1986/7/10,243.009995,,,,,,,,,
1986/7/11,242.220001,,,,,,,,,
1986/7/14,238.110001,,,,,,,,,
1986/7/15,233.660004,,,,,,,,,
1986/7/16,235.009995,,,,,,,,,
1986/7/17,236.070007,,,,,,,,,
1986/7/18,236.360001,,,,,,,,,
1986/7/21,236.240005,,,,,,,,,
1986/7/22,238.179993,,,,,,,,,
1986/7/23,238.669998,,,,,,,,,
1986/7/24,237.949997,,,,,,,,,
1986/7/25,240.220001,,,,,,,,,
1986/7/28,236.009995,,,,,,,,,
1986/7/29,234.550003,,,,,,,,,
1986/7/30,236.589996,,,,,,,,,
1986/7/31,236.119995,,,,,,,,,
1986/8/1,234.910004,,,,,,,,,
1986/8/4,235.990005,,,,,,,,,
1986/8/5,237.029999,,,,,,,,,
1986/8/6,236.839996,,,,,,,,,
1986/8/7,237.039993,,,,,,,,,
1986/8/8,236.880005,,,,,,,,,
1986/8/11,240.679993,,,,,,,,,
1986/8/12,243.339996,,,,,,,,,
1986/8/13,245.669998,,,,,,,,,
1986/8/14,246.25,,,,,,,,,
1986/8/15,247.149994,,,,,,,,,
1986/8/18,247.380005,,,,,,,,,
1986/8/19,246.509995,,,,,,,,,
1986/8/20,249.770004,,,,,,,,,
1986/8/21,249.669998,,,,,,,,,
1986/8/22,250.190002,,,,,,,,,
1986/8/25,247.809998,,,,,,,,,
1986/8/26,252.839996,,,,,,,,,
1986/8/27,253.300003,,,,,,,,,
1986/8/28,252.839996,,,,,,,,,
1986/8/29,252.929993,,,,,,,,,
1986/9/2,248.520004,,,,,,,,,
1986/9/3,250.080002,,,,,,,,,
1986/9/4,253.830002,,,,,,,,,
1986/9/5,250.470001,,,,,,,,,
1986/9/8,248.139999,,,,,,,,,
1986/9/9,247.669998,,,,,,,,,
1986/9/10,247.059998,,,,,,,,,
1986/9/11,235.179993,,,,,,,,,
1986/9/12,230.669998,,,,,,,,,
1986/9/15,231.940002,,,,,,,,,
1986/9/16,231.720001,,,,,,,,,
1986/9/17,231.679993,,,,,,,,,
1986/9/18,232.309998,,,,,,,,,
1986/9/19,232.210007,,,,,,,,,
1986/9/22,234.929993,,,,,,,,,
1986/9/23,235.669998,,,,,,,,,
1986/9/24,236.279999,,,,,,,,,
1986/9/25,231.830002,,,,,,,,,
1986/9/26,232.229996,,,,,,,,,
1986/9/29,229.910004,,,,,,,,,
1986/9/30,231.320007,,,,,,,,,
1986/10/1,233.600006,,,,,,,,,
1986/10/2,233.919998,,,,,,,,,
1986/10/3,233.710007,,,,,,,,,
1986/10/6,234.779999,,,,,,,,,
1986/10/7,234.410004,,,,,,,,,
1986/10/8,236.679993,,,,,,,,,
1986/10/9,235.850006,,,,,,,,,
1986/10/10,235.479996,,,,,,,,,
1986/10/13,235.910004,,,,,,,,,
1986/10/14,235.369995,,,,,,,,,
1986/10/15,238.800003,,,,,,,,,
1986/10/16,239.529999,,,,,,,,,
1986/10/17,238.839996,,,,,,,,,
1986/10/20,235.970001,,,,,,,,,
1986/10/21,235.880005,,,,,,,,,
1986/10/22,236.259995,,,,,,,,,
1986/10/23,239.279999,,,,,,,,,
1986/10/24,238.259995,,,,,,,,,
1986/10/27,238.770004,,,,,,,,,
1986/10/28,239.259995,,,,,,,,,
1986/10/29,240.940002,,,,,,,,,
1986/10/30,243.710007,,,,,,,,,
1986/10/31,243.979996,,,,,,,,,
1986/11/3,245.800003,,,,,,,,,
1986/11/4,246.199997,,,,,,,,,
1986/11/5,246.580002,,,,,,,,,
1986/11/6,245.869995,,,,,,,,,
1986/11/7,245.770004,,,,,,,,,
1986/11/10,246.130005,,,,,,,,,
1986/11/11,247.080002,,,,,,,,,
1986/11/12,246.639999,,,,,,,,,
1986/11/13,243.020004,,,,,,,,,
1986/11/14,244.5,,,,,,,,,
1986/11/17,243.210007,,,,,,,,,
1986/11/18,236.779999,,,,,,,,,
1986/11/19,237.660004,,,,,,,,,
1986/11/20,242.050003,,,,,,,,,
1986/11/21,245.860001,,,,,,,,,
1986/11/24,247.449997,,,,,,,,,
1986/11/25,248.169998,,,,,,,,,
1986/11/26,248.770004,,,,,,,,,
1986/11/28,249.220001,,,,,,,,,
1986/12/1,249.050003,,,,,,,,,
1986/12/2,254,,,,,,,,,
1986/12/3,253.850006,,,,,,,,,
1986/12/4,253.039993,,,,,,,,,
1986/12/5,251.169998,,,,,,,,,
1986/12/8,251.160004,,,,,,,,,
1986/12/9,249.279999,,,,,,,,,
1986/12/10,250.960007,,,,,,,,,
1986/12/11,248.169998,,,,,,,,,
1986/12/12,247.350006,,,,,,,,,
1986/12/15,248.210007,,,,,,,,,
1986/12/16,250.039993,,,,,,,,,
1986/12/17,247.559998,,,,,,,,,
1986/12/18,246.779999,,,,,,,,,
1986/12/19,249.729996,,,,,,,,,
1986/12/22,248.75,,,,,,,,,
1986/12/23,246.339996,,,,,,,,,
1986/12/24,246.75,,,,,,,,,
1986/12/26,246.919998,,,,,,,,,
1986/12/29,244.669998,,,,,,,,,
1986/12/30,243.369995,,,,,,,,,
1986/12/31,242.169998,,,,,,,,,
1987/1/2,246.449997,,,,,,,,,
1987/1/5,252.190002,,,,,,,,,
1987/1/6,252.779999,,,,,,,,,
1987/1/7,255.330002,,,,,,,,,
1987/1/8,257.279999,,,,,,,,,
1987/1/9,258.730011,,,,,,,,,
1987/1/12,260.299988,,,,,,,,,
1987/1/13,259.950012,,,,,,,,,
1987/1/14,262.640015,,,,,,,,,
1987/1/15,265.48999,,,,,,,,,
1987/1/16,266.279999,,,,,,,,,
1987/1/19,269.339996,,,,,,,,,
1987/1/20,269.040009,,,,,,,,,
1987/1/21,267.839996,,,,,,,,,
1987/1/22,273.910004,,,,,,,,,
1987/1/23,270.100006,,,,,,,,,
1987/1/26,269.609985,,,,,,,,,
1987/1/27,273.75,,,,,,,,,
1987/1/28,275.399994,,,,,,,,,
1987/1/29,274.23999,,,,,,,,,
1987/1/30,274.079987,,,,,,,,,
1987/2/2,276.450012,,,,,,,,,
1987/2/3,275.98999,,,,,,,,,
1987/2/4,279.640015,,,,,,,,,
1987/2/5,281.160004,,,,,,,,,
1987/2/6,280.040009,,,,,,,,,
1987/2/9,278.160004,,,,,,,,,
1987/2/10,275.070007,,,,,,,,,
1987/2/11,277.540009,,,,,,,,,
1987/2/12,275.619995,,,,,,,,,
1987/2/13,279.700012,,,,,,,,,
1987/2/17,285.48999,,,,,,,,,
1987/2/18,285.420013,,,,,,,,,
1987/2/19,285.570007,,,,,,,,,
1987/2/20,285.480011,,,,,,,,,
1987/2/23,282.380005,,,,,,,,,
1987/2/24,282.880005,,,,,,,,,
1987/2/25,284,,,,,,,,,
1987/2/26,282.959991,,,,,,,,,
1987/2/27,284.200012,,,,,,,,,
1987/3/2,283,,,,,,,,,
1987/3/3,284.119995,,,,,,,,,
1987/3/4,288.619995,,,,,,,,,
1987/3/5,290.519989,,,,,,,,,
1987/3/6,290.660004,,,,,,,,,
1987/3/9,288.299988,,,,,,,,,
1987/3/10,290.859985,,,,,,,,,
1987/3/11,290.309998,,,,,,,,,
1987/3/12,291.220001,,,,,,,,,
1987/3/13,289.890015,,,,,,,,,
1987/3/16,288.230011,,,,,,,,,
1987/3/17,292.470001,,,,,,,,,
1987/3/18,292.779999,,,,,,,,,
1987/3/19,294.079987,,,,,,,,,
1987/3/20,298.170013,,,,,,,,,
1987/3/23,301.160004,,,,,,,,,
1987/3/24,301.640015,,,,,,,,,
1987/3/25,300.380005,,,,,,,,,
1987/3/26,300.929993,,,,,,,,,
1987/3/27,296.130005,,,,,,,,,
1987/3/30,289.200012,,,,,,,,,
1987/3/31,291.700012,,,,,,,,,
1987/4/1,292.380005,,,,,,,,,
1987/4/2,293.630005,,,,,,,,,
1987/4/3,300.410004,,,,,,,,,
1987/4/6,301.950012,,,,,,,,,
1987/4/7,296.690002,,,,,,,,,
1987/4/8,297.26001,,,,,,,,,
1987/4/9,292.859985,,,,,,,,,
1987/4/10,292.48999,,,,,,,,,
1987/4/13,285.619995,,,,,,,,,
1987/4/14,279.160004,,,,,,,,,
1987/4/15,284.440002,,,,,,,,,
1987/4/16,286.910004,,,,,,,,,
1987/4/20,286.089996,,,,,,,,,
1987/4/21,293.070007,,,,,,,,,
1987/4/22,287.190002,,,,,,,,,
1987/4/23,286.820007,,,,,,,,,
1987/4/24,281.519989,,,,,,,,,
1987/4/27,281.829987,,,,,,,,,
1987/4/28,282.51001,,,,,,,,,
1987/4/29,284.570007,,,,,,,,,
1987/4/30,288.359985,,,,,,,,,
1987/5/1,288.029999,,,,,,,,,
1987/5/4,289.359985,,,,,,,,,
1987/5/5,295.339996,,,,,,,,,
1987/5/6,295.470001,,,,,,,,,
1987/5/7,294.709991,,,,,,,,,
1987/5/8,293.369995,,,,,,,,,
1987/5/11,291.570007,,,,,,,,,
1987/5/12,293.299988,,,,,,,,,
1987/5/13,293.980011,,,,,,,,,
1987/5/14,294.23999,,,,,,,,,
1987/5/15,287.429993,,,,,,,,,
1987/5/18,286.649994,,,,,,,,,
1987/5/19,279.619995,,,,,,,,,
1987/5/20,278.209991,,,,,,,,,
1987/5/21,280.170013,,,,,,,,,
1987/5/22,282.160004,,,,,,,,,
1987/5/26,289.109985,,,,,,,,,
1987/5/27,288.730011,,,,,,,,,
1987/5/28,290.76001,,,,,,,,,
1987/5/29,290.100006,,,,,,,,,
1987/6/1,289.829987,,,,,,,,,
1987/6/2,288.459991,,,,,,,,,
1987/6/3,293.470001,,,,,,,,,
1987/6/4,295.089996,,,,,,,,,
1987/6/5,293.450012,,,,,,,,,
1987/6/8,296.720001,,,,,,,,,
1987/6/9,297.279999,,,,,,,,,
1987/6/10,297.470001,,,,,,,,,
1987/6/11,298.730011,,,,,,,,,
1987/6/12,301.619995,,,,,,,,,
1987/6/15,303.140015,,,,,,,,,
1987/6/16,304.76001,,,,,,,,,
1987/6/17,304.809998,,,,,,,,,
1987/6/18,305.690002,,,,,,,,,
1987/6/19,306.970001,,,,,,,,,
1987/6/22,309.649994,,,,,,,,,
1987/6/23,308.429993,,,,,,,,,
1987/6/24,306.859985,,,,,,,,,
1987/6/25,308.959991,,,,,,,,,
1987/6/26,307.160004,,,,,,,,,
1987/6/29,307.899994,,,,,,,,,
1987/6/30,304,,,,,,,,,
1987/7/1,302.940002,,,,,,,,,
1987/7/2,305.630005,,,,,,,,,
1987/7/6,304.920013,,,,,,,,,
1987/7/7,307.399994,,,,,,,,,
1987/7/8,308.290009,,,,,,,,,
1987/7/9,307.519989,,,,,,,,,
1987/7/10,308.369995,,,,,,,,,
1987/7/13,307.630005,,,,,,,,,
1987/7/14,310.679993,,,,,,,,,
1987/7/15,310.420013,,,,,,,,,
1987/7/16,312.700012,,,,,,,,,
1987/7/17,314.589996,,,,,,,,,
1987/7/20,311.390015,,,,,,,,,
1987/7/21,308.549988,,,,,,,,,
1987/7/22,308.470001,,,,,,,,,
1987/7/23,307.809998,,,,,,,,,
1987/7/24,309.269989,,,,,,,,,
1987/7/27,310.649994,,,,,,,,,
1987/7/28,312.329987,,,,,,,,,
1987/7/29,315.649994,,,,,,,,,
1987/7/30,318.049988,,,,,,,,,
1987/7/31,318.660004,,,,,,,,,
1987/8/3,317.570007,,,,,,,,,
1987/8/4,316.230011,,,,,,,,,
1987/8/5,318.450012,,,,,,,,,
1987/8/6,322.089996,,,,,,,,,
1987/8/7,323,,,,,,,,,
1987/8/10,328,,,,,,,,,
1987/8/11,333.329987,,,,,,,,,
1987/8/12,332.390015,,,,,,,,,
1987/8/13,334.649994,,,,,,,,,
1987/8/14,333.98999,,,,,,,,,
1987/8/17,334.109985,,,,,,,,,
1987/8/18,329.25,,,,,,,,,
1987/8/19,329.829987,,,,,,,,,
1987/8/20,334.839996,,,,,,,,,
1987/8/21,335.899994,,,,,,,,,
1987/8/24,333.329987,,,,,,,,,
1987/8/25,336.769989,,,,,,,,,
1987/8/26,334.570007,,,,,,,,,
1987/8/27,331.380005,,,,,,,,,
1987/8/28,327.040009,,,,,,,,,
1987/8/31,329.799988,,,,,,,,,
1987/9/1,323.399994,,,,,,,,,
1987/9/2,321.679993,,,,,,,,,
1987/9/3,320.209991,,,,,,,,,
1987/9/4,316.700012,,,,,,,,,
1987/9/8,313.559998,,,,,,,,,
1987/9/9,313.920013,,,,,,,,,
1987/9/10,317.130005,,,,,,,,,
1987/9/11,321.980011,,,,,,,,,
1987/9/14,323.079987,,,,,,,,,
1987/9/15,317.73999,,,,,,,,,
1987/9/16,314.859985,,,,,,,,,
1987/9/17,314.929993,,,,,,,,,
1987/9/18,314.859985,,,,,,,,,
1987/9/21,310.540009,,,,,,,,,
1987/9/22,319.5,,,,,,,,,
1987/9/23,321.190002,,,,,,,,,
1987/9/24,319.720001,,,,,,,,,
1987/9/25,320.160004,,,,,,,,,
1987/9/28,323.200012,,,,,,,,,
1987/9/29,321.690002,,,,,,,,,
1987/9/30,321.829987,,,,,,,,,
1987/10/1,327.329987,,,,,,,,,
1987/10/2,328.070007,,,,,,,,,
1987/10/5,328.079987,,,,,,,,,
1987/10/6,319.220001,,,,,,,,,
1987/10/7,318.540009,,,,,,,,,
1987/10/8,314.160004,,,,,,,,,
1987/10/9,311.070007,,,,,,,,,
1987/10/12,309.390015,,,,,,,,,
1987/10/13,314.519989,,,,,,,,,
1987/10/14,305.230011,,,,,,,,,
1987/10/15,298.079987,,,,,,,,,
1987/10/16,282.700012,,,,,,,,,
1987/10/19,224.839996,,,,,,,,,
1987/10/20,236.830002,,,,,,,,,
1987/10/21,258.380005,,,,,,,,,
1987/10/22,248.25,,,,,,,,,
1987/10/23,248.220001,,,,,,,,,
1987/10/26,227.669998,,,,,,,,,
1987/10/27,233.190002,,,,,,,,,
1987/10/28,233.279999,,,,,,,,,
1987/10/29,244.770004,,,,,,,,,
1987/10/30,251.789993,,,,,,,,,
1987/11/2,255.75,,,,,,,,,
1987/11/3,250.820007,,,,,,,,,
1987/11/4,248.960007,,,,,,,,,
1987/11/5,254.479996,,,,,,,,,
1987/11/6,250.410004,,,,,,,,,
1987/11/9,243.169998,,,,,,,,,
1987/11/10,239,,,,,,,,,
1987/11/11,241.899994,,,,,,,,,
1987/11/12,248.520004,,,,,,,,,
1987/11/13,245.639999,,,,,,,,,
1987/11/16,246.759995,,,,,,,,,
1987/11/17,243.039993,,,,,,,,,
1987/11/18,245.550003,,,,,,,,,
1987/11/19,240.050003,,,,,,,,,
1987/11/20,242,,,,,,,,,
1987/11/23,242.990005,,,,,,,,,
1987/11/24,246.389999,,,,,,,,,
1987/11/25,244.100006,,,,,,,,,
1987/11/27,240.339996,,,,,,,,,
1987/11/30,230.300003,,,,,,,,,
1987/12/1,232,,,,,,,,,
1987/12/2,233.449997,,,,,,,,,
1987/12/3,225.210007,,,,,,,,,
1987/12/4,223.919998,,,,,,,,,
1987/12/7,228.759995,,,,,,,,,
1987/12/8,234.910004,,,,,,,,,
1987/12/9,238.889999,,,,,,,,,
1987/12/10,233.570007,,,,,,,,,
1987/12/11,235.320007,,,,,,,,,
1987/12/14,242.190002,,,,,,,,,
1987/12/15,242.809998,,,,,,,,,
1987/12/16,248.080002,,,,,,,,,
1987/12/17,242.979996,,,,,,,,,
1987/12/18,249.160004,,,,,,,,,
1987/12/21,249.539993,,,,,,,,,
1987/12/22,249.949997,,,,,,,,,
1987/12/23,253.160004,,,,,,,,,
1987/12/24,252.029999,,,,,,,,,
1987/12/28,245.570007,,,,,,,,,
1987/12/29,244.589996,,,,,,,,,
1987/12/30,247.860001,,,,,,,,,
1987/12/31,247.080002,,,,,,,,,
1988/1/4,255.940002,,,,,,,,,
1988/1/5,258.630005,,,,,,,,,
1988/1/6,258.890015,,,,,,,,,
1988/1/7,261.070007,,,,,,,,,
1988/1/8,243.399994,,,,,,,,,
1988/1/11,247.490005,,,,,,,,,
1988/1/12,245.419998,,,,,,,,,
1988/1/13,245.809998,,,,,,,,,
1988/1/14,245.880005,,,,,,,,,
1988/1/15,252.050003,,,,,,,,,
1988/1/18,251.880005,,,,,,,,,
1988/1/19,249.320007,,,,,,,,,
1988/1/20,242.630005,,,,,,,,,
1988/1/21,243.139999,,,,,,,,,
1988/1/22,246.5,,,,,,,,,
1988/1/25,252.169998,,,,,,,,,
1988/1/26,249.570007,,,,,,,,,
1988/1/27,249.380005,,,,,,,,,
1988/1/28,253.289993,,,,,,,,,
1988/1/29,257.070007,,,,,,,,,
1988/2/1,255.039993,,,,,,,,,
1988/2/2,255.570007,,,,,,,,,
1988/2/3,252.210007,,,,,,,,,
1988/2/4,252.210007,,,,,,,,,
1988/2/5,250.960007,,,,,,,,,
1988/2/8,249.100006,,,,,,,,,
1988/2/9,251.720001,,,,,,,,,
1988/2/10,256.660004,,,,,,,,,
1988/2/11,255.949997,,,,,,,,,
1988/2/12,257.630005,,,,,,,,,
1988/2/16,259.829987,,,,,,,,,
1988/2/17,259.209991,,,,,,,,,
1988/2/18,257.910004,,,,,,,,,
1988/2/19,261.609985,,,,,,,,,
1988/2/22,265.640015,,,,,,,,,
1988/2/23,265.019989,,,,,,,,,
1988/2/24,264.429993,,,,,,,,,
1988/2/25,261.579987,,,,,,,,,
1988/2/26,262.459991,,,,,,,,,
1988/2/29,267.820007,,,,,,,,,
1988/3/1,267.220001,,,,,,,,,
1988/3/2,267.980011,,,,,,,,,
1988/3/3,267.880005,,,,,,,,,
1988/3/4,267.299988,,,,,,,,,
1988/3/7,267.380005,,,,,,,,,
1988/3/8,269.429993,,,,,,,,,
1988/3/9,269.059998,,,,,,,,,
1988/3/10,263.839996,,,,,,,,,
1988/3/11,264.940002,,,,,,,,,
1988/3/14,266.369995,,,,,,,,,
1988/3/15,266.130005,,,,,,,,,
1988/3/16,268.649994,,,,,,,,,
1988/3/17,271.220001,,,,,,,,,
1988/3/18,271.119995,,,,,,,,,
1988/3/21,268.73999,,,,,,,,,
1988/3/22,268.839996,,,,,,,,,
1988/3/23,268.910004,,,,,,,,,
1988/3/24,263.350006,,,,,,,,,
1988/3/25,258.51001,,,,,,,,,
1988/3/28,258.059998,,,,,,,,,
1988/3/29,260.070007,,,,,,,,,
1988/3/30,258.070007,,,,,,,,,
1988/3/31,258.890015,,,,,,,,,
1988/4/4,256.089996,,,,,,,,,
1988/4/5,258.51001,,,,,,,,,
1988/4/6,265.48999,,,,,,,,,
1988/4/7,266.160004,,,,,,,,,
1988/4/8,269.429993,,,,,,,,,
1988/4/11,270.160004,,,,,,,,,
1988/4/12,271.369995,,,,,,,,,
1988/4/13,271.579987,,,,,,,,,
1988/4/14,259.75,,,,,,,,,
1988/4/15,259.769989,,,,,,,,,
1988/4/18,259.209991,,,,,,,,,
1988/4/19,257.920013,,,,,,,,,
1988/4/20,256.130005,,,,,,,,,
1988/4/21,256.420013,,,,,,,,,
1988/4/22,260.140015,,,,,,,,,
1988/4/25,262.51001,,,,,,,,,
1988/4/26,263.929993,,,,,,,,,
1988/4/27,263.799988,,,,,,,,,
1988/4/28,262.609985,,,,,,,,,
1988/4/29,261.329987,,,,,,,,,
1988/5/2,261.559998,,,,,,,,,
1988/5/3,263,,,,,,,,,
1988/5/4,260.320007,,,,,,,,,
1988/5/5,258.790009,,,,,,,,,
1988/5/6,257.480011,,,,,,,,,
1988/5/9,256.540009,,,,,,,,,
1988/5/10,257.619995,,,,,,,,,
1988/5/11,253.309998,,,,,,,,,
1988/5/12,253.850006,,,,,,,,,
1988/5/13,256.779999,,,,,,,,,
1988/5/16,258.709991,,,,,,,,,
1988/5/17,255.389999,,,,,,,,,
1988/5/18,251.350006,,,,,,,,,
1988/5/19,252.570007,,,,,,,,,
1988/5/20,253.020004,,,,,,,,,
1988/5/23,250.830002,,,,,,,,,
1988/5/24,253.509995,,,,,,,,,
1988/5/25,253.759995,,,,,,,,,
1988/5/26,254.630005,,,,,,,,,
1988/5/27,253.419998,,,,,,,,,
1988/5/31,262.160004,,,,,,,,,
1988/6/1,266.690002,,,,,,,,,
1988/6/2,265.329987,,,,,,,,,
1988/6/3,266.450012,,,,,,,,,
1988/6/6,267.049988,,,,,,,,,
1988/6/7,265.170013,,,,,,,,,
1988/6/8,271.519989,,,,,,,,,
1988/6/9,270.200012,,,,,,,,,
1988/6/10,271.26001,,,,,,,,,
1988/6/13,271.429993,,,,,,,,,
1988/6/14,274.299988,,,,,,,,,
1988/6/15,274.450012,,,,,,,,,
1988/6/16,269.769989,,,,,,,,,
1988/6/17,270.679993,,,,,,,,,
1988/6/20,268.940002,,,,,,,,,
1988/6/21,271.670013,,,,,,,,,
1988/6/22,275.660004,,,,,,,,,
1988/6/23,274.820007,,,,,,,,,
1988/6/24,273.779999,,,,,,,,,
1988/6/27,269.059998,,,,,,,,,
1988/6/28,272.309998,,,,,,,,,
1988/6/29,270.980011,,,,,,,,,
1988/6/30,273.5,,,,,,,,,
1988/7/1,271.779999,,,,,,,,,
1988/7/5,275.809998,,,,,,,,,
1988/7/6,272.019989,,,,,,,,,
1988/7/7,271.779999,,,,,,,,,
1988/7/8,270.019989,,,,,,,,,
1988/7/11,270.549988,,,,,,,,,
1988/7/12,267.850006,,,,,,,,,
1988/7/13,269.320007,,,,,,,,,
1988/7/14,270.26001,,,,,,,,,
1988/7/15,272.049988,,,,,,,,,
1988/7/18,270.51001,,,,,,,,,
1988/7/19,268.470001,,,,,,,,,
1988/7/20,270,,,,,,,,,
1988/7/21,266.660004,,,,,,,,,
1988/7/22,263.5,,,,,,,,,
1988/7/25,264.679993,,,,,,,,,
1988/7/26,265.190002,,,,,,,,,
1988/7/27,262.5,,,,,,,,,
1988/7/28,266.019989,,,,,,,,,
1988/7/29,272.019989,,,,,,,,,
1988/8/1,272.209991,,,,,,,,,
1988/8/2,272.059998,,,,,,,,,
1988/8/3,272.980011,,,,,,,,,
1988/8/4,271.929993,,,,,,,,,
1988/8/5,271.149994,,,,,,,,,
1988/8/8,269.980011,,,,,,,,,
1988/8/9,266.48999,,,,,,,,,
1988/8/10,261.899994,,,,,,,,,
1988/8/11,262.75,,,,,,,,,
1988/8/12,262.549988,,,,,,,,,
1988/8/15,258.690002,,,,,,,,,
1988/8/16,260.559998,,,,,,,,,
1988/8/17,260.769989,,,,,,,,,
1988/8/18,261.029999,,,,,,,,,
1988/8/19,260.23999,,,,,,,,,
1988/8/22,256.980011,,,,,,,,,
1988/8/23,257.089996,,,,,,,,,
1988/8/24,261.130005,,,,,,,,,
1988/8/25,259.179993,,,,,,,,,
1988/8/26,259.679993,,,,,,,,,
1988/8/29,262.329987,,,,,,,,,
1988/8/30,262.51001,,,,,,,,,
1988/8/31,261.519989,,,,,,,,,
1988/9/1,258.350006,,,,,,,,,
1988/9/2,264.480011,,,,,,,,,
1988/9/6,265.589996,,,,,,,,,
1988/9/7,265.869995,,,,,,,,,
1988/9/8,265.880005,,,,,,,,,
1988/9/9,266.839996,,,,,,,,,
1988/9/12,266.470001,,,,,,,,,
1988/9/13,267.429993,,,,,,,,,
1988/9/14,269.309998,,,,,,,,,
